CALL_ID,C_DAY,C_MONTH,C_YEAR,C_HOUR,C_MINUTE,SERVICE_NUMBER#,QUEUE,ADMIN_STATUS,OPERATION_STATUS,ACCOUNT_ID#,Language_chosen,CALLTYPE
490069375,12,January,2022,23,21,453250451,Other,enabled,up,118570000036817235,Arabic,Technical
399445729,1,January,2021,13,51,863840162,Other,enabled,up,113042230006399075,Arabic,Technical
534274326,23,May,2022,20,21,236956530,XDSL,enabled,up,105580000021952994,Arabic,Sales
404203732,14,January,2021,22,16,228502010,Other,enabled,up,116010000023182760,Arabic,Technical
475165246,26,November,2021,19,49,453681891,Other,enabled,up,119150000084790606,Arabic,Technical
434055886,11,July,2021,16,8,233353142,Other,enabled,down,114362230005215634,Arabic,Technical
462203406,14,October,2021,18,31,223805077,Other,enabled,up,120430000043932176,Arabic,Technical
406655568,1,May,2021,23,4,133101427,XDSL,,,115900000027732346,Arabic,Technical
413971593,25,May,2021,23,47,224142868,Other,,,112692230004657890,Arabic,Technical
488953155,9,January,2022,12,35,33139218,Other,,,119330000113281829,Arabic,Technical
416686646,3,June,2021,18,13,226883917,Other,,,115092230006449249,Arabic,Technical
410093011,3,February,2021,10,39,34736249,Other,enabled,up,115502230007231121,Arabic,Technical
445893219,21,August,2021,12,26,225246207,XDSL,enabled,up,111582230002940116,Arabic,Technical
438060864,25,July,2021,15,29,572614125,XDSL,enabled,up,103610000020276393,Arabic,Sales
447569706,27,August,2021,14,8,452405997,XDSL,enabled,up,115742230006179572,Arabic,Technical
472665299,18,November,2021,12,26,233825382,Other,enabled,up,113502230002654616,Arabic,Technical
480326797,14,December,2021,17,25,453250451,Other,,,118570000036817235,Arabic,Technical
486467301,1,January,2022,9,5,238582132,Other,disabled,down,117620000028400321,Arabic,Technical
400394266,12,April,2021,12,1,452759177,Other,,,113162230004269807,Arabic,Technical
413367656,13,February,2021,14,29,472673038,Other,,,110290000023413038,Arabic,Technical
228252309,12,09,2023,0,18,222138999,Other,,,104310000078453215,Other,
464368944,21,October,2021,23,12,504807557,Other,,,114450000042854091,Arabic,Technical
454052660,20,September,2021,13,39,222723653,Other,enabled,up,115322230006890619,Arabic,Technical
401869580,8,January,2021,1,3,226733182,Other,enabled,up,111130000084417075,Arabic,Technical
460867589,9,October,2021,20,52,34745420,XDSL,enabled,up,109750000048241547,Arabic,Sales
401993917,8,January,2021,16,18,503760148,Other,enabled,down,111352230000592459,Arabic,Technical
393243020,29,March,2021,10,3,35747888,Other,,,103272230000344418,Arabic,Technical
473256955,20,November,2021,15,11,235094548,Other,,,104700000029214643,Arabic,Technical
401147353,6,January,2021,1,5,572120151,Other,enabled,up,104322230000717799,Arabic,Technical
445998973,21,August,2021,18,49,228817989,Other,enabled,down,115120000085742911,Arabic,Technical
531267649,15,May,2022,13,24,972330320,Other,,,111662230003829339,Arabic,Technical
513076981,23,March,2022,14,27,452731295,Other,,,111200000043946161,Arabic,Technical
402739748,10,January,2021,18,32,225166108,Other,enabled,down,100170000019247851,Arabic,Technical
426713255,21,June,2021,13,0,882450768,XDSL,enabled,up,107920000111896717,Arabic,Technical
362913263,30,04,2024,17,21,226165505,Other,,,133890000099169817,Other,
425655636,19,June,2021,18,56,554284575,Technical,,,107230000041989173,Arabic,Technical
428349633,24,June,2021,17,55,238046100,Other,,,114592230002565508,Arabic,Technical
405908511,19,January,2021,20,41,483769118,XDSL,enabled,down,112262230002114424,Arabic,Technical
486605370,1,January,2022,16,47,503488649,Other,enabled,up,113792230005839644,Arabic,Technical
377774611,28,11,2024,16,4,35857963,Other,,,124870000112605028,Other,
417372468,24,February,2021,13,57,882385359,Other,enabled,up,112280000050193015,Arabic,Technical
350882227,4,10,2024,23,17,952283559,Other,,,101460000044696126,Arabic,
128889366,20,05,2023,14,56,35455015,Other,,,110330000014772862,Arabic,
452369308,14,September,2021,13,59,962489307,Other,enabled,up,114752230002756714,Arabic,Technical
439205304,16,03,2025,12,15,236042280,Other,,,128930000119138402,Arabic,
444094573,14,August,2021,21,20,226340453,Other,enabled,down,110922230000662955,Arabic,Technical
516697243,31,March,2022,11,51,228502010,XDSL,enabled,down,116010000023182760,Arabic,Sales
455581099,24,September,2021,15,18,464807737,XDSL,enabled,up,116320000040409115,Arabic,Sales
470402081,10,November,2021,17,12,404650713,Other,,,103112230008117839,Other,Technical
472145084,16,November,2021,17,12,227080244,Other,enabled,up,116242230007845729,Arabic,Technical
392859913,28,March,2021,12,55,238046100,Other,enabled,up,114592230002565508,Arabic,Technical
517786781,3,April,2022,13,12,452940621,Other,enabled,down,114760000022854434,Arabic,Technical
509795711,14,March,2022,10,5,502200720,Other,enabled,up,101730000039819593,Arabic,Technical
425601499,19,June,2021,17,51,228658981,Other,,,134650000103345793,Arabic,Technical
459029844,3,October,2021,20,7,862056803,Other,enabled,up,114372230004837375,Arabic,Technical
418863568,10,June,2021,22,59,225150586,Other,,,103742230007936788,Arabic,Technical
406373348,21,January,2021,10,41,683400516,Other,enabled,up,115010000023473699,Arabic,Technical
450716319,8,September,2021,2,14,228575302,Other,,,102480000025107892,Arabic,Technical
469833904,8,November,2021,18,38,220397653,XDSL,enabled,up,112840000112415303,Arabic,Sales
475135198,26,November,2021,18,12,226880997,Other,enabled,up,111782230003197618,Arabic,Technical
459258665,4,October,2021,15,26,482263274,XDSL,enabled,up,112080000048897375,Arabic,Technical
445714343,20,August,2021,17,3,504214813,Other,enabled,up,112002230005016708,Arabic,Technical
405638046,28,April,2021,21,9,244613555,XDSL,,,133950000096974153,Arabic,Technical
467182630,31,October,2021,12,1,226551237,FTTH,,,101740000031916505,Arabic,Technical
277441651,3,05,2024,15,44,483537822,Other,,,109320000094475670,Arabic,
452924851,16,September,2021,11,59,483841370,Other,,,112012230002512775,Arabic,Technical
447614402,27,August,2021,17,17,227191311,Other,,,107260000021843045,Arabic,Technical
414266885,26,May,2021,22,6,683400708,Other,,,113222230006664609,Arabic,Sales
408676654,8,May,2021,11,13,483861182,XDSL,,,103842230006272958,Arabic,Technical
470901010,12,November,2021,13,31,35305933,Other,enabled,up,111130000096734757,Arabic,Technical
440418700,2,August,2021,12,22,573755218,Other,enabled,up,109180000031661418,Arabic,Technical
470121737,9,November,2021,17,48,453226872,Other,enabled,up,114142230006863051,Arabic,Technical
447568415,27,August,2021,14,10,35303691,Other,,,110220000096294112,Arabic,Technical
460257915,7,October,2021,16,4,224850121,Other,,,110400000021359162,Arabic,Technical
456447473,26,September,2021,21,25,502611912,Other,enabled,up,111600000030072925,Arabic,Technical
390411701,21,March,2021,19,49,35066878,Other,,,106490000026876488,Arabic,Technical
43655457,11,11,2022,20,31,220368703,Other,,,111550000106910501,Arabic,
538225144,3,June,2022,15,2,35046530,Other,,,115060000061935503,Arabic,Technical
469663407,8,November,2021,2,45,932170953,Other,enabled,up,108860000032385531,Arabic,Technical
462984006,17,October,2021,12,47,453250451,XDSL,enabled,up,118570000036817235,Arabic,Technical
470222248,9,November,2021,22,37,227191311,Other,enabled,up,107260000021843045,Arabic,Technical
405973361,19,January,2021,23,59,452613415,XDSL,enabled,up,104070000091381099,Arabic,Technical
482340785,20,December,2021,19,22,934698468,XDSL,enabled,down,112430000047373676,Arabic,Sales
497307058,4,February,2022,12,30,502409117,Other,enabled,up,111660000037383982,Arabic,Technical
446699910,24,August,2021,10,57,452061153,Other,enabled,down,116112230005594475,Arabic,Technical
433228969,8,July,2021,19,9,244649912,Other,,,116600000042694277,Arabic,Technical
454220900,20,September,2021,21,28,502676820,XDSL,enabled,up,114620000028115450,Arabic,Sales
401599516,7,January,2021,13,13,452405997,Other,,,115742230006179572,Arabic,MobileNA
526088009,28,April,2022,13,58,242356582,XDSL,enabled,up,113602230006444100,Arabic,Sales
411408404,17,May,2021,14,35,932484151,Other,,,113150000026772847,Other,Technical
124919029,7,03,2023,23,58,972133559,Other,,,117260000066744194,Other,
487165635,3,January,2022,10,4,233421971,XDSL,enabled,down,114760000080116468,Arabic,Technical
545025322,21,June,2022,22,3,503488649,Other,enabled,up,113792230005839644,Arabic,Technical
395483385,3,April,2021,11,2,225620740,Sales,,,112390000041286879,Arabic,Sales
387629471,12,March,2021,20,34,35026446,Other,,,102802230004471391,Arabic,Technical
516856972,31,March,2022,19,22,972785227,Other,enabled,up,115292230004471069,Arabic,Technical
424006662,17,June,2021,16,15,226472854,XDSL,,,101910000037806281,Arabic,Technical
431316146,3,July,2021,13,31,34928390,Other,enabled,down,111102230000414156,Arabic,Technical
93595702,5,03,2023,0,8,35081770,Other,,,103120000085010488,Arabic,
51436615,17,10,2022,13,55,35752268,Other,,,110132230005156880,Other,
402996480,11,January,2021,14,26,473032121,XDSL,enabled,down,103102230003444612,Arabic,Technical
428943016,26,June,2021,19,11,235357371,Other,enabled,down,104142230008149382,Arabic,Technical
519767430,9,April,2022,15,26,228502010,XDSL,enabled,up,116010000023182760,Arabic,Sales
56194175,10,12,2022,11,5,552461796,Other,,,107760000022684449,Arabic,
432655248,7,July,2021,2,43,573315303,Other,enabled,up,113382230007362393,Arabic,Technical
442178772,8,August,2021,2,45,241933326,Other,enabled,up,105970000015281352,Arabic,Technical
403895957,23,April,2021,2,11,482442930,XDSL,,,100540000017245077,Arabic,Sales
394574589,31,March,2021,21,3,244657284,Other,,,110920000027861644,Arabic,MobileNA
542915969,16,June,2022,20,49,404221529,Other,,,111580000031686299,Arabic,Technical
411155435,16,May,2021,17,48,34927824,Other,,,113930000046084554,Other,Technical
466667602,29,October,2021,20,9,226484770,Other,enabled,up,113980000044744511,Arabic,Technical
405559609,18,January,2021,20,22,573800096,Other,,,114372230003426556,Arabic,Technical
403348118,12,January,2021,15,18,503511668,XDSL,enabled,down,114550000116872482,Arabic,Technical
401720526,7,January,2021,18,13,228619750,XDSL,enabled,up,122120000080265311,Arabic,Technical
434767341,13,July,2021,21,55,236952079,XDSL,enabled,up,114192230006876292,Arabic,Technical
404205137,24,April,2021,3,52,224840866,Other,847822,no,111682230000747823,Arabic,Technical
404752878,16,January,2021,15,42,132361741,Other,,,110860000121957109,Arabic,Technical
148624409,23,04,2023,16,21,226880515,Other,,,118930000049587652,Other,
532850421,19,May,2022,17,55,452403069,Other,enabled,down,112252230001633302,Arabic,Technical
402126850,17,April,2021,21,30,553453090,XDSL,,,113782230004549133,Arabic,Technical
400282011,3,January,2021,19,28,238698204,XDSL,enabled,down,103500000036148953,Arabic,Technical
466214414,28,October,2021,10,3,822026136,XDSL,enabled,up,112812230002573550,Arabic,Sales
402511968,10,January,2021,1,16,482092534,Other,enabled,up,112442230006811013,Arabic,Sales
486942902,2,January,2022,16,17,503186056,Other,enabled,up,109080000038199162,Arabic,Technical
545666311,23,June,2022,13,28,227113561,XDSL,enabled,down,104202230003778317,Arabic,Technical
402694251,10,January,2021,16,50,235345678,XDSL,enabled,up,103810000113249142,Arabic,Technical
400458645,12,April,2021,15,34,472445122,Other,,,112650000044423736,Arabic,Technical
410562523,14,May,2021,14,50,503383529,XDSL,,,102112230001621399,Arabic,Technical
400573676,12,April,2021,21,47,224802716,Other,,,111862230007082989,Arabic,Technical
435218241,15,July,2021,12,59,244641634,Technical,disabled,down,109050000054331263,Arabic,Sales
426730160,21,June,2021,13,35,34387660,Other,,,111962230005376245,Arabic,Technical
477098267,3,December,2021,12,21,482443549,Other,,,105560000030558654,Arabic,Technical
506040064,2,March,2022,22,27,482641070,Other,enabled,up,105460000056072247,Arabic,Technical
260213298,29,02,2024,1,4,233116649,Other,,,134750000112877950,Arabic,
527987216,4,May,2022,15,51,404599073,XDSL,enabled,down,115672230006575548,Arabic,Technical
386794339,10,March,2021,9,59,453332210,XDSL,,,112390000037114902,Arabic,Technical
472324986,17,November,2021,10,22,683400889,Other,,,109450000027232376,Arabic,Technical
451179690,9,September,2021,21,17,503387062,Other,enabled,up,103360000016405350,Arabic,Technical
448662975,31,August,2021,14,28,683228846,XDSL,enabled,up,104280000047689542,Arabic,Sales
456539939,27,September,2021,2,16,233027225,Other,enabled,up,107140000029829172,Arabic,Technical
142116512,18,06,2023,16,11,553012776,Other,,,116400000085309644,Arabic,
414836120,28,May,2021,19,56,483796846,Other,,,108970000025359465,Arabic,Technical
409853030,2,February,2021,14,49,224128464,Other,enabled,up,107760000031846610,Arabic,Sales
453232092,17,September,2021,14,25,502241545,XDSL,enabled,up,113972230004029844,Arabic,Technical
449065374,1,September,2021,21,38,224802716,XDSL,enabled,up,111862230007082989,Arabic,Sales
441820055,6,August,2021,22,37,502681459,XDSL,enabled,up,106592230000649455,Arabic,Technical
467585284,1,November,2021,15,28,33151426,XDSL,enabled,down,101110000023945320,Arabic,Technical
403053298,11,January,2021,18,5,227475247,Other,enabled,up,114752230001787953,Arabic,Technical
458291694,1,October,2021,20,29,226426252,Other,enabled,down,114510000047995124,Arabic,Technical
485119795,28,December,2021,15,1,227080244,Other,enabled,up,116242230007845729,Arabic,Technical
415655611,31,May,2021,13,24,227392223,Other,,,116480000042984882,Arabic,Technical
441439383,5,August,2021,15,30,33720177,XDSL,,,115350000112808384,Arabic,Technical
433140772,8,July,2021,14,33,235319858,Other,enabled,down,115630000034760795,Arabic,Technical
453302408,17,September,2021,19,9,224837643,Other,enabled,up,114692230000673467,Arabic,Technical
437802557,24,July,2021,19,9,233802211,Other,,,112762230002506586,Arabic,Technical
16371196,17,09,2022,23,15,932170953,Other,,,108860000032385531,Arabic,
237690890,27,09,2023,21,0,934853240,Other,,,114652230006400205,Other,
513693343,24,March,2022,18,49,228816557,XDSL,enabled,up,110250000023055399,Arabic,Sales
547890861,28,June,2022,12,7,623428174,Other,,,115132230003863310,Other,Technical
418621638,10,June,2021,7,30,225329783,Sales,,,114762230005908236,Arabic,Technical
36131222,27,10,2022,10,3,35400484,Other,,,125340000087857195,Arabic,
458638976,2,October,2021,19,4,34147616,Other,enabled,down,111132230001796519,Arabic,Technical
445329160,19,August,2021,8,39,884400948,XDSL,enabled,up,115902230006819169,Arabic,Sales
490375937,13,January,2022,22,44,34506350,Other,enabled,up,106680000055519079,Arabic,Technical
399307235,8,April,2021,19,59,35604431,Other,,,121880000076750833,Arabic,Technical
528943939,7,May,2022,21,18,233811414,XDSL,enabled,down,115430000049827393,Arabic,Technical
414522795,16,February,2021,20,55,683400516,Other,disabled,up,115010000023473699,Arabic,Technical
410577567,14,May,2021,16,1,472580594,XDSL,,,112042230007555577,Arabic,Technical
409911565,2,February,2021,18,11,663326546,Other,enabled,up,112112230005172440,Arabic,Technical
403938003,23,April,2021,11,18,573660364,Other,,,105010000017021742,Arabic,Technical
533086372,20,May,2022,13,13,663121986,Other,enabled,up,106800000046411976,Arabic,Technical
485029772,28,December,2021,10,9,224840866,Other,enabled,up,111682230000747823,Arabic,Technical
544618731,20,June,2022,23,31,34221573,Other,enabled,up,113852230006570366,Arabic,Technical
446823701,24,August,2021,18,48,35133130,Billing,enabled,down,113340000026899463,Arabic,Sales
538159255,3,June,2022,11,5,228575302,Other,enabled,down,102480000025107892,Arabic,Technical
457310554,29,September,2021,9,36,227113561,Other,enabled,down,104202230003778317,Arabic,Technical
498818649,8,February,2022,17,48,244697535,Sales,,,110880000057445658,Arabic,Sales
421818630,14,June,2021,22,30,404750434,Other,,,111810000113451945,Arabic,Technical
428079147,23,June,2021,20,45,35239352,XDSL,enabled,up,114762230007587650,Arabic,Technical
412496270,10,February,2021,17,20,225976424,XDSL,enabled,down,115062230007522514,Arabic,Technical
388186510,14,March,2021,18,39,453821505,XDSL,,,115800000040718014,Arabic,Technical
510743056,17,March,2022,1,41,404627049,XDSL,enabled,up,113362230006220833,Arabic,Technical
446984618,25,August,2021,10,14,402473730,Other,enabled,up,113142230004438211,Arabic,Technical
